accuracy,loss,val_accuracy,val_loss,learning_rate
0.7641167044639587,0.6983605623245239,0.5475371479988098,1.4226937294006348,0.0010000000474974513
0.8035394549369812,0.6071526408195496,0.6245880722999573,1.2092784643173218,0.0010000000474974513
0.8125898838043213,0.5755384564399719,0.6081112623214722,1.2680292129516602,0.0010000000474974513
0.8175867795944214,0.5597406625747681,0.6291698217391968,1.1857668161392212,0.0010000000474974513
0.8227571249008179,0.5453295111656189,0.6523674726486206,1.0974347591400146,0.0010000000474974513
0.8276656270027161,0.5337491035461426,0.6627594232559204,1.0698072910308838,0.0010000000474974513
0.8302933573722839,0.5243622660636902,0.6443603038787842,1.119089961051941,0.0010000000474974513
0.832312285900116,0.5165222883224487,0.6543331146240234,1.1030250787734985,0.0010000000474974513
0.8316529989242554,0.516438901424408,0.6742064952850342,0.9937848448753357,0.0005000000237487257
0.8340599536895752,0.5098109841346741,0.6817945241928101,0.9801970720291138,0.0005000000237487257
0.8348864316940308,0.505207896232605,0.6718650460243225,1.0112375020980835,0.0005000000237487257
0.8370662331581116,0.5011505484580994,0.6693646311759949,1.0056277513504028,0.0005000000237487257
0.8314574360847473,0.5124357342720032,0.6923888325691223,0.9156911373138428,0.0002500000118743628
0.8343123197555542,0.5058588981628418,0.6930103302001953,0.9172167778015137,0.0002500000118743628
0.8354101181030273,0.5036719441413879,0.6917240023612976,0.9138109087944031,0.0002500000118743628
0.8361387848854065,0.4991263449192047,0.6896716356277466,0.9231019616127014,0.0002500000118743628
0.8369148373603821,0.49751630425453186,0.6921720504760742,0.911831796169281,0.0002500000118743628
0.8378422856330872,0.4943581819534302,0.6919263601303101,0.9104549884796143,0.0002500000118743628
0.8387854695320129,0.4922286570072174,0.693299412727356,0.9081029295921326,0.0002500000118743628
0.8389242887496948,0.4904675781726837,0.6981701850891113,0.8916508555412292,0.0002500000118743628
0.8396782279014587,0.4873133897781372,0.6899317502975464,0.9289258122444153,0.0002500000118743628
0.8399527072906494,0.48685675859451294,0.6927357316017151,0.9156941771507263,0.0002500000118743628
0.8336687684059143,0.5004817843437195,0.7186217308044434,0.8150536417961121,0.0001250000059371814
0.8360536098480225,0.49758902192115784,0.7244608998298645,0.7932193875312805,0.0001250000059371814
0.8356372117996216,0.49642834067344666,0.7181736826896667,0.8119145035743713,0.0001250000059371814
0.8358138799667358,0.49556535482406616,0.7222784161567688,0.7950488328933716,0.0001250000059371814
0.8288138508796692,0.51060551404953,0.7590044736862183,0.6676920652389526,6.25000029685907e-05
0.8316908478736877,0.5071117877960205,0.759076714515686,0.6662802696228027,6.25000029685907e-05
0.8314447999000549,0.5057728886604309,0.7602618932723999,0.6633263826370239,6.25000029685907e-05
0.8320662379264832,0.5042238235473633,0.7604931592941284,0.6632551550865173,6.25000029685907e-05
