accuracy,loss,val_accuracy,val_loss,learning_rate
0.8232561349868774,0.4776592254638672,0.7256801724433899,0.714587390422821,0.0010000000474974513
0.8635754585266113,0.3712761402130127,0.7537611126899719,0.6721149682998657,0.0010000000474974513
0.8743361830711365,0.34219858050346375,0.7732722163200378,0.650698184967041,0.0010000000474974513
0.880247950553894,0.32659271359443665,0.777433454990387,0.6478919386863708,0.0010000000474974513
0.8838942050933838,0.3159177601337433,0.7757019996643066,0.6767482161521912,0.0010000000474974513
0.8853641748428345,0.3112610876560211,0.7889713644981384,0.6335073709487915,0.0010000000474974513
0.8883391618728638,0.30408918857574463,0.7973664999008179,0.5969420075416565,0.0010000000474974513
0.8894527554512024,0.3004423677921295,0.7824239730834961,0.6471500992774963,0.0010000000474974513
0.8907159566879272,0.29463475942611694,0.7988651394844055,0.5945466160774231,0.0010000000474974513
0.8923290967941284,0.2906193733215332,0.8065328001976013,0.5655953288078308,0.0010000000474974513
0.8930577039718628,0.2885596454143524,0.8015131950378418,0.5950168371200562,0.0010000000474974513
0.893789529800415,0.2866252660751343,0.8058489561080933,0.5811755657196045,0.0010000000474974513
0.8918740749359131,0.29064515233039856,0.8091808557510376,0.5632268786430359,0.0005000000237487257
0.8938626646995544,0.2864737808704376,0.8077404499053955,0.559344470500946,0.0005000000237487257
0.8948013186454773,0.28489166498184204,0.8129928708076477,0.5482534170150757,0.0005000000237487257
0.8950845003128052,0.28269052505493164,0.8118870854377747,0.5499600172042847,0.0005000000237487257
0.8956699371337891,0.28081437945365906,0.8126582503318787,0.5413452982902527,0.0005000000237487257
0.8957526683807373,0.2805446684360504,0.8058344125747681,0.573572039604187,0.0005000000237487257
0.8958163261413574,0.2793688476085663,0.8083515167236328,0.5639131665229797,0.0005000000237487257
0.8935508728027344,0.2859717309474945,0.816135585308075,0.5256043076515198,0.0002500000118743628
0.8952117562294006,0.28217312693595886,0.81233811378479,0.5362785458564758,0.0002500000118743628
0.8952626585960388,0.2813928425312042,0.8121489882469177,0.5389527678489685,0.0002500000118743628
0.8921922445297241,0.2899341881275177,0.8210242986679077,0.5065482258796692,0.0001250000059371814
0.8927331566810608,0.28834643959999084,0.8222464919090271,0.49791496992111206,0.0001250000059371814
0.8933568000793457,0.286403089761734,0.8229303359985352,0.4971941411495209,0.0001250000059371814
0.8941522240638733,0.2862073481082916,0.8248217701911926,0.4909738600254059,0.0001250000059371814
0.8938404321670532,0.2850688099861145,0.8227266073226929,0.49769309163093567,0.0001250000059371814
0.8941776752471924,0.2842285931110382,0.8232213258743286,0.49746841192245483,0.0001250000059371814
0.8907700181007385,0.29264721274375916,0.8369707465171814,0.45362842082977295,6.25000029685907e-05
0.8918072581291199,0.2915237843990326,0.8382948040962219,0.44752487540245056,6.25000029685907e-05
