accuracy,loss,val_accuracy,val_loss,learning_rate
0.8409944772720337,0.4301600158214569,0.7513895034790039,0.7006170153617859,0.0010000000474974513
0.8756216168403625,0.33982425928115845,0.7699257731437683,0.6590386033058167,0.0010000000474974513
0.8838942050933838,0.31494399905204773,0.7837188839912415,0.6218015551567078,0.0010000000474974513
0.8893700242042542,0.2992071211338043,0.7878364324569702,0.6406921744346619,0.0010000000474974513
0.8926695585250854,0.29002559185028076,0.8023570775985718,0.5801727771759033,0.0010000000474974513
0.895969033241272,0.2791489064693451,0.8106212615966797,0.5422610640525818,0.0010000000474974513
0.8995453119277954,0.26975342631340027,0.8186090588569641,0.5320672988891602,0.0010000000474974513
0.9014448523521423,0.26322388648986816,0.8190019130706787,0.5242450833320618,0.0010000000474974513
0.9034048318862915,0.2559639811515808,0.8203113675117493,0.5278209447860718,0.0010000000474974513
0.9050593376159668,0.25178858637809753,0.8157718777656555,0.539941132068634,0.0010000000474974513
0.9047316312789917,0.25262555480003357,0.8303797245025635,0.4987362325191498,0.0005000000237487257
0.9070479273796082,0.2465953379869461,0.8284592032432556,0.5045639872550964,0.0005000000237487257
0.9078910946846008,0.2432180494070053,0.8291721343994141,0.5040166974067688,0.0005000000237487257
0.9063766002655029,0.24754631519317627,0.8346573710441589,0.4792141318321228,0.0002500000118743628
0.9070956707000732,0.24443477392196655,0.8329986929893494,0.48203375935554504,0.0002500000118743628
0.9080438017845154,0.24178346991539001,0.839313268661499,0.46759429574012756,0.0002500000118743628
0.9090142846107483,0.23912669718265533,0.8324748873710632,0.48693227767944336,0.0002500000118743628
0.9096251726150513,0.23780901730060577,0.8305834531784058,0.49933499097824097,0.0002500000118743628
0.9068220257759094,0.2443353831768036,0.8387458324432373,0.4663964509963989,0.0001250000059371814
0.907662034034729,0.24225376546382904,0.8397788405418396,0.4626120328903198,0.0001250000059371814
0.908250629901886,0.24122953414916992,0.8379601240158081,0.4676496088504791,0.0001250000059371814
0.908559262752533,0.24001537263393402,0.8364906311035156,0.4711843729019165,0.0001250000059371814
0.9061411023139954,0.24659906327724457,0.8373490571975708,0.46719372272491455,6.25000029685907e-05
0.906659722328186,0.24586395919322968,0.8394296765327454,0.45783495903015137,6.25000029685907e-05
0.9075092673301697,0.24349550902843475,0.8391386866569519,0.4586260914802551,6.25000029685907e-05
0.9073660969734192,0.2427915334701538,0.8395169377326965,0.4579145610332489,6.25000029685907e-05
0.9048525094985962,0.2499784678220749,0.8491342663764954,0.4255988299846649,3.125000148429535e-05
0.9054697751998901,0.2490345537662506,0.8499927520751953,0.4236606955528259,3.125000148429535e-05
0.9055525064468384,0.2481023520231247,0.8507929444313049,0.42212095856666565,3.125000148429535e-05
0.9058579206466675,0.24737779796123505,0.8509966731071472,0.4205256402492523,3.125000148429535e-05
