accuracy,loss,val_accuracy,val_loss,learning_rate
0.819641649723053,0.5016835927963257,0.7313982248306274,0.6840704679489136,0.0010000000474974513
0.8596555590629578,0.3843243718147278,0.7452495098114014,0.6551939249038696,0.0010000000474974513
0.8718894124031067,0.35026639699935913,0.7601193189620972,0.6189404726028442,0.0010000000474974513
0.8787174820899963,0.33311983942985535,0.7667976021766663,0.6243449449539185,0.0010000000474974513
0.8845178484916687,0.3159802556037903,0.7809253334999084,0.5934459567070007,0.0010000000474974513
0.8876327872276306,0.30521252751350403,0.7977593541145325,0.5513371229171753,0.0010000000474974513
0.8909832239151001,0.29602429270744324,0.7993888854980469,0.5596838593482971,0.0010000000474974513
0.8930577039718628,0.2903379797935486,0.8021097183227539,0.5489476919174194,0.0010000000474974513
0.8951226472854614,0.2818181812763214,0.8073475956916809,0.559906542301178,0.0010000000474974513
0.8967867493629456,0.2786509096622467,0.8174304962158203,0.5229450464248657,0.0010000000474974513
0.8983139991760254,0.2735186815261841,0.8139095306396484,0.5353241562843323,0.0010000000474974513
0.8993543982505798,0.27075091004371643,0.8179833889007568,0.5199208855628967,0.0010000000474974513
0.900693953037262,0.26552021503448486,0.8169212937355042,0.5306575894355774,0.0010000000474974513
0.90230393409729,0.2618408501148224,0.8238178491592407,0.5082145929336548,0.0010000000474974513
0.9032106995582581,0.258746474981308,0.8227120637893677,0.5138286352157593,0.0010000000474974513
0.9045025110244751,0.25546759366989136,0.8287356495857239,0.4975179135799408,0.0010000000474974513
0.9063543081283569,0.25026121735572815,0.824094295501709,0.5213254690170288,0.0010000000474974513
0.9066056609153748,0.2492516189813614,0.8210970759391785,0.5373188257217407,0.0010000000474974513
0.9067520499229431,0.2511660158634186,0.827731728553772,0.5014131665229797,0.0005000000237487257
0.9074997305870056,0.24653612077236176,0.8358649611473083,0.47955217957496643,0.0005000000237487257
0.9088806509971619,0.24426484107971191,0.8304088711738586,0.5011243224143982,0.0005000000237487257
0.9090747237205505,0.242850199341774,0.8293030858039856,0.5046808123588562,0.0005000000237487257
0.9075188040733337,0.2472185343503952,0.8282700181007385,0.5017372369766235,0.0002500000118743628
0.9081965684890747,0.2456609606742859,0.8295795321464539,0.49929365515708923,0.0002500000118743628
0.9053233861923218,0.2520063519477844,0.8309617638587952,0.49611222743988037,0.0001250000059371814
